:START_ID	:END_ID	TYPE	context
HA530D52073CB4CDAA930BFFEA5D29748	H9FFE3EB1210D45BFBF3BA1DDD396AD73	part_of	
H8111445190FD429097E24DE527A7AE4B	H9FFE3EB1210D45BFBF3BA1DDD396AD73	part_of	
H229803B2FFC4454B96F53C71596288A3	H8111445190FD429097E24DE527A7AE4B	part_of	
HB47618585AA24D9FAD82A64A55091038	H8111445190FD429097E24DE527A7AE4B	part_of	
HA11F2F86FA2F4B3A86F5ACD51070AE26	H8111445190FD429097E24DE527A7AE4B	part_of	
H9B7D4E0036F345838CDB0ABFE2758AD4	H9FFE3EB1210D45BFBF3BA1DDD396AD73	part_of	
H826BA936955B4E739335C3C91A0F6EE0	H9B7D4E0036F345838CDB0ABFE2758AD4	part_of	
H7AE2D544EA7F43FDAEC250FA76C239A2	H9B7D4E0036F345838CDB0ABFE2758AD4	part_of	
H0416ACDEF48E4A3EA3B92B9FB3B98C27	H9FFE3EB1210D45BFBF3BA1DDD396AD73	part_of	
HCA0310DB10CC48F8879F179E3BE090D1	H0416ACDEF48E4A3EA3B92B9FB3B98C27	part_of	
H41720A452E1A441C8CF0313135E9B43D	H0416ACDEF48E4A3EA3B92B9FB3B98C27	part_of	
H96F91BDA76B4407695562BA367C09AAC	H0416ACDEF48E4A3EA3B92B9FB3B98C27	part_of	
H13D7B7E11FD646FEA9D7A0FDEA0B2806	H0416ACDEF48E4A3EA3B92B9FB3B98C27	part_of	
H32C9476500504AD2AF334E5F4C3E0532	H9FFE3EB1210D45BFBF3BA1DDD396AD73	part_of	
HAB35D177FA5B42F8B0CDEFA66063C84D	H32C9476500504AD2AF334E5F4C3E0532	part_of	
HCB5658034D254E04BB470736CE2032AB	H32C9476500504AD2AF334E5F4C3E0532	part_of	
HF283EFB8348C41D4B99D111C71DA7F83	H020E86F652DE44379F920A0862F2A7CF	part_of	
H2F6480A86FA8489794E1297F6038D2CA	H020E86F652DE44379F920A0862F2A7CF	part_of	
H7C7EFB304EA843C99DAE25E839EA4F94	H2F6480A86FA8489794E1297F6038D2CA	part_of	
H189D3954D3F144C6B6F9D479D551F508	H7C7EFB304EA843C99DAE25E839EA4F94	part_of	
HB646807A70584163BC7866A92E349E0F	H7C7EFB304EA843C99DAE25E839EA4F94	part_of	
HDA0C6C22AE8B45C384C314B275BB1B2B	H2F6480A86FA8489794E1297F6038D2CA	part_of	
HF8E4CEC22E734E80A557E66168593B07	HDA0C6C22AE8B45C384C314B275BB1B2B	part_of	
H479B302320A94468A039DB8F670F80B3	HDA0C6C22AE8B45C384C314B275BB1B2B	part_of	
H035CB27C0C7F4A4C80D5D25C4C9D6CAC	H020E86F652DE44379F920A0862F2A7CF	part_of	
H5B061880CCB443AC845FA671CE89686A	H020E86F652DE44379F920A0862F2A7CF	part_of	
H7D4F7713736D4B9BAE4F39D8078A1DFF	HD00CD8D2CF5B403E8F2F3C1B33DD19B2	part_of	
H9021A2686E5C4CD9937CAD39F758D2F2	H7D4F7713736D4B9BAE4F39D8078A1DFF	part_of	
HCBAAF892653B4954B4793EFE44A6310F	H9021A2686E5C4CD9937CAD39F758D2F2	part_of	
H59AAED2488B04AFD8A81703F83E4198A	HCBAAF892653B4954B4793EFE44A6310F	part_of	
HD7FADF400DC442DF906C17E57F93DF43	HCBAAF892653B4954B4793EFE44A6310F	part_of	
H1E170994F01E48CC9296040D84C8899D	H9021A2686E5C4CD9937CAD39F758D2F2	part_of	
H3445D170567C4B7B9803DCA66C3DECE8	H1E170994F01E48CC9296040D84C8899D	part_of	
HF6F0DE3003F840DE903A0A9811D965E6	H1E170994F01E48CC9296040D84C8899D	part_of	
H1DE69DDF5E0E46FD8617C6657E143C7E	H7D4F7713736D4B9BAE4F39D8078A1DFF	part_of	
H5F3DACC5587A4C4F8BD035C5E8569D7D	H4E23911D44EA489AB5A8220EC7C8AA68	part_of	
HA82C9ABD4969414AB02B7005DDF74405	H5F3DACC5587A4C4F8BD035C5E8569D7D	part_of	
H07200753ACFB44348D8F90448173F21C	H5F3DACC5587A4C4F8BD035C5E8569D7D	part_of	
HCE5BA4E0EA1447418CA5D9F34A2B7F1F	H07200753ACFB44348D8F90448173F21C	part_of	
HF5ECE3102F034524B571A68D1D0D5750	H07200753ACFB44348D8F90448173F21C	part_of	
HC85D01572A5B4922832E4816BCD8729F	H07200753ACFB44348D8F90448173F21C	part_of	
HC20CB8F1FCEF481088FB926C2C63DC67	H07200753ACFB44348D8F90448173F21C	part_of	
H72AFF34166D8496DB012C2C4688C4CB8	H5F3DACC5587A4C4F8BD035C5E8569D7D	part_of	
H720A1A1A3E9A453CB8F9F0625944B22E	H72AFF34166D8496DB012C2C4688C4CB8	part_of	
H9A9084DA163C4DF393D0B257BEC823FB	H720A1A1A3E9A453CB8F9F0625944B22E	part_of	
H015A1E5D608C4ED0999CB3ED21F0CA92	H720A1A1A3E9A453CB8F9F0625944B22E	part_of	
HB8A42A720B0243049E04DDDE6610942B	H720A1A1A3E9A453CB8F9F0625944B22E	part_of	
HFF4F2846DADC4A9DB55526BDADB0EF6B	H5F3DACC5587A4C4F8BD035C5E8569D7D	part_of	
H30DEBF71357F419A81BA545F3A649DBB	HFF4F2846DADC4A9DB55526BDADB0EF6B	part_of	
HA34A16FBA2344D20893106DA6734BD2F	H30DEBF71357F419A81BA545F3A649DBB	part_of	
HDD6CF0D339E348EDB7AF2914F31A1425	HA34A16FBA2344D20893106DA6734BD2F	part_of	
HC3223EFBC6CC4A7D867B689EE6FAD8B9	HA34A16FBA2344D20893106DA6734BD2F	part_of	
H090EFF336D614476940DEE52FCF5D131	HA34A16FBA2344D20893106DA6734BD2F	part_of	
H7D98EF894FC94E87BBDC545371D3A264	H30DEBF71357F419A81BA545F3A649DBB	part_of	
H41B2D5A0B3AA45A5990AAAFC2EEEEA31	HFF4F2846DADC4A9DB55526BDADB0EF6B	part_of	
H2E108C1B043544D2A381F1C88EB35D80	H41B2D5A0B3AA45A5990AAAFC2EEEEA31	part_of	
H795F31050E534AA1AD4D0CDE0CA87225	H2E108C1B043544D2A381F1C88EB35D80	part_of	
HEF9E56F5D1F14D69AE01AE06D4E47808	H2E108C1B043544D2A381F1C88EB35D80	part_of	
HE4875557532D465C88DD0D1B5662C81C	H41B2D5A0B3AA45A5990AAAFC2EEEEA31	part_of	
H4068541671AA4411B62700E6EF36D499	HE4875557532D465C88DD0D1B5662C81C	part_of	
HA3BDEB7AED0E454A8164B9EF77E3C008	HE4875557532D465C88DD0D1B5662C81C	part_of	
HD6FFDC12A32342EE91602C561B42D451	H41B2D5A0B3AA45A5990AAAFC2EEEEA31	part_of	
HC88B554453ED45278480C7B364B6B0C1	HD6FFDC12A32342EE91602C561B42D451	part_of	
HBA3E366DB01C49DFB255ACE8D4C0C6B0	HD6FFDC12A32342EE91602C561B42D451	part_of	
H8B3F0DCA900B4374B65C89AE39F23FC6	H41B2D5A0B3AA45A5990AAAFC2EEEEA31	part_of	
HE743C6028FE34EA0A4D04FC1BF84AC4C	H8B3F0DCA900B4374B65C89AE39F23FC6	part_of	
HDBAC7705E5EA409C9D27E06A4C4D3691	H8B3F0DCA900B4374B65C89AE39F23FC6	part_of	
HB3D066AA90274603ADAD354B110897D5	H41B2D5A0B3AA45A5990AAAFC2EEEEA31	part_of	
HB04376BB8CE94A9B99D17BDA16B4B8A6	HB3D066AA90274603ADAD354B110897D5	part_of	
HDEF5FCE4712E49E085771B7EB1E78B79	HB3D066AA90274603ADAD354B110897D5	part_of	
H363085C0E9534B6299B0E156D9CE6FE2	HB3D066AA90274603ADAD354B110897D5	part_of	
H93AB3EFA5D394CD6B5EBF177DC1ECEB5	HB3D066AA90274603ADAD354B110897D5	part_of	
HC0FC9F8EDA0B4B77A0AE85092CB85E61	HB3D066AA90274603ADAD354B110897D5	part_of	
H7E36F5BE428344DFB041641A70CCDF72	HB3D066AA90274603ADAD354B110897D5	part_of	
H4D682252E6F041A39D98CF4F349C6013	HB3D066AA90274603ADAD354B110897D5	part_of	
HC00A17A812A049BBBE6BB98D12752BB8	HB3D066AA90274603ADAD354B110897D5	part_of	
HDB031DABE3EA40069AAA9143CE7BEE5D	HFF4F2846DADC4A9DB55526BDADB0EF6B	part_of	
H90C55754B61341D188D8B4BDE2F4B00B	HDB031DABE3EA40069AAA9143CE7BEE5D	part_of	
H22C96A0759DC4D8094955BA4A7F38C29	HDB031DABE3EA40069AAA9143CE7BEE5D	part_of	
HE4506CEC41B3490596423000BE687DEA	H22C96A0759DC4D8094955BA4A7F38C29	part_of	
HB93FA6A05B394633A9D4C6780716545C	H22C96A0759DC4D8094955BA4A7F38C29	part_of	
H6AEBE1A1D5C849F3B49341FBDF6CBC33	HDB031DABE3EA40069AAA9143CE7BEE5D	part_of	
HB49ACA32E77E4E228C4372616FB88B5A	HFF4F2846DADC4A9DB55526BDADB0EF6B	part_of	
H89E27FEB99C0406A88359B675CD1F888	HB49ACA32E77E4E228C4372616FB88B5A	part_of	
H2043DB79BB5543109AD9638B5B9B7317	H89E27FEB99C0406A88359B675CD1F888	part_of	
H364A788960B84304B940E65BC0BD2A11	H89E27FEB99C0406A88359B675CD1F888	part_of	
HBCCCEA746AED4C93923E3A502415FFA6	H89E27FEB99C0406A88359B675CD1F888	part_of	
HF04DA1684FDD421D885DF207D96C82A8	HB49ACA32E77E4E228C4372616FB88B5A	part_of	
H0BA49C29DD784B81BA7F63F35AA103D6	HFF4F2846DADC4A9DB55526BDADB0EF6B	part_of	
HC35608EE57A6453B83AB39411F618B23	H0BA49C29DD784B81BA7F63F35AA103D6	part_of	
H0C8327A1CEB44AC6ABF10CB8E29A2334	H0BA49C29DD784B81BA7F63F35AA103D6	part_of	
H0341431E43074EFE9174FEC6971B749C	H0C8327A1CEB44AC6ABF10CB8E29A2334	part_of	
HD632DB538D3542D2AD701456A128FC64	H0C8327A1CEB44AC6ABF10CB8E29A2334	part_of	
HF407AAEA0D714D3997931FA1EF2F273D	H0BA49C29DD784B81BA7F63F35AA103D6	part_of	
H78AAE986DC704C2B9A1F699A3E248884	HFF4F2846DADC4A9DB55526BDADB0EF6B	part_of	
H2A79AE984D2848FA908B8F9C7A42E5B9	H78AAE986DC704C2B9A1F699A3E248884	part_of	
HED89510C08334E6881E653AEF5FCC567	H2A79AE984D2848FA908B8F9C7A42E5B9	part_of	
HF89234258B20456F94A7612AF8D4D752	H2A79AE984D2848FA908B8F9C7A42E5B9	part_of	
H5721252D86144046B88CE8CE8F7390B1	H78AAE986DC704C2B9A1F699A3E248884	part_of	
HDB7624032F8047BE94C1D7021423D667	H5721252D86144046B88CE8CE8F7390B1	part_of	
H596FE502BE54423FB322DA1AC67E7709	H5721252D86144046B88CE8CE8F7390B1	part_of	
HB639A5B61CE449269B29B337889C5134	H5F3DACC5587A4C4F8BD035C5E8569D7D	part_of	
HDBBF349F66004ED583A19072F0521402	H4E23911D44EA489AB5A8220EC7C8AA68	part_of	
H04B83ABF6F9C4CB683C3661E038ADB99	HDBBF349F66004ED583A19072F0521402	part_of	
H53C4795738AD433CBBF8E725FF8F3B64	H04B83ABF6F9C4CB683C3661E038ADB99	part_of	
H5226A24FF8944A9DB738AAE315207CEE	H04B83ABF6F9C4CB683C3661E038ADB99	part_of	
H336A0CDD6F3B4ABFAF36DB4B8B7A23FA	H5226A24FF8944A9DB738AAE315207CEE	part_of	
HA72FAF0F75994AD688E3D74E34471C20	H5226A24FF8944A9DB738AAE315207CEE	part_of	
H6B400653DF0346F2ABF09330A5A966D3	H5226A24FF8944A9DB738AAE315207CEE	part_of	
H5CC8CABA0460483AB03F4ADDDA468344	H5226A24FF8944A9DB738AAE315207CEE	part_of	
H279662537DDC4F04B34624599FBCF63D	H5226A24FF8944A9DB738AAE315207CEE	part_of	
H3DF91852C8C84078BC86E2C4F9ECE1C4	H5226A24FF8944A9DB738AAE315207CEE	part_of	
HA5A5936DAAE24B09B6839D912F8A0C00	H04B83ABF6F9C4CB683C3661E038ADB99	part_of	
H70AFCA26B46448BEA77485166D861C71	HA5A5936DAAE24B09B6839D912F8A0C00	part_of	
H0C05E6DA9D0843C3B0CCAD9633352590	H70AFCA26B46448BEA77485166D861C71	part_of	
HCE45733143694BE3ADC795464C75EAD5	H70AFCA26B46448BEA77485166D861C71	part_of	
HC552EAEC7FEC494E836227E725A608E2	HA5A5936DAAE24B09B6839D912F8A0C00	part_of	
HADC0A5B0D05048CF88967200A70C7731	H04B83ABF6F9C4CB683C3661E038ADB99	part_of	
HF66C7CCF5F814729AFA803D8A96370A5	HADC0A5B0D05048CF88967200A70C7731	part_of	
H078EDB095FE84229AA346EE5656F40F2	HADC0A5B0D05048CF88967200A70C7731	part_of	
H5CF2C6AFABB147A499C53AA47891E588	HADC0A5B0D05048CF88967200A70C7731	part_of	
HCA3A65C0FF2A4F59BE13C6B794E7E88D	HADC0A5B0D05048CF88967200A70C7731	part_of	
H089BC2AEDB354F94BE4096D3D8A41C55	HADC0A5B0D05048CF88967200A70C7731	part_of	
HBB94555559A24F2DADF76A7E2F5DE051	HDBBF349F66004ED583A19072F0521402	part_of	
H955A1853D36D44C78D6BD40C4A5FE76A	HBB94555559A24F2DADF76A7E2F5DE051	part_of	
HE9D857B4672E4821B98C5C6B4A196E05	H955A1853D36D44C78D6BD40C4A5FE76A	part_of	
H9DFF3DC0D9104ECA8EFD5AA5578EB996	H955A1853D36D44C78D6BD40C4A5FE76A	part_of	
HA8B67CBEAECA4A75877650B1B34931FD	HBB94555559A24F2DADF76A7E2F5DE051	part_of	
H95C1D6B8FD97456CB266DB9E64B8D91E	HA8B67CBEAECA4A75877650B1B34931FD	part_of	
H18FEFD9D84834FD88406F9B07EA65779	HA8B67CBEAECA4A75877650B1B34931FD	part_of	
HBBDC64D7C6D54601804416FF74BB17D4	HA8B67CBEAECA4A75877650B1B34931FD	part_of	
H622AEF5394814B7696174438157F3BCB	HA8B67CBEAECA4A75877650B1B34931FD	part_of	
H9C2CBDE7A9B8475F953BAFDADDEC336C	HA8B67CBEAECA4A75877650B1B34931FD	part_of	
H08AE74CE28384897A47FFC4BB366E575	HBB94555559A24F2DADF76A7E2F5DE051	part_of	
H534B4FD0BABF476C8E5F55C7B6473F7B	HBB94555559A24F2DADF76A7E2F5DE051	part_of	
HA0D2CCC2A07C4B6295755F29BD1AA5D7	HDBBF349F66004ED583A19072F0521402	part_of	
H6C827E71FC6A4E50858AA2AC976FD75E	HA0D2CCC2A07C4B6295755F29BD1AA5D7	part_of	
H04AE6DEA7C094C7096CAC46C4EE93CF9	H6C827E71FC6A4E50858AA2AC976FD75E	part_of	
H140AF3F7F3674B7293D858C4EDF78727	H04AE6DEA7C094C7096CAC46C4EE93CF9	part_of	
H1FC039620A1E458587F17F43C457D95C	H04AE6DEA7C094C7096CAC46C4EE93CF9	part_of	
HDF8B705C339E4267B7FC623F770D25E9	H6C827E71FC6A4E50858AA2AC976FD75E	part_of	
H719F9DACA7CC465591E6DE41F2F507F5	HDF8B705C339E4267B7FC623F770D25E9	part_of	
H10F5E365328A4EE5B6AB05923B81C6DF	HDF8B705C339E4267B7FC623F770D25E9	part_of	
H955280DC15E1417594D3950197A01BF3	H6C827E71FC6A4E50858AA2AC976FD75E	part_of	
H6215846BD1274C4E872FB7EB2F5568E0	H955280DC15E1417594D3950197A01BF3	part_of	
H72FBCA877FAB41C1A2F6CCB5D7269C32	H955280DC15E1417594D3950197A01BF3	part_of	
H0C590A2ADE7F490A962C1FE625063E44	HA0D2CCC2A07C4B6295755F29BD1AA5D7	part_of	
H48D97D74E4054CB8B7CEB78628E1D3D7	H0C590A2ADE7F490A962C1FE625063E44	part_of	
H7EFE3DF073B24A7AB43F2552197F1B41	H48D97D74E4054CB8B7CEB78628E1D3D7	part_of	
H9E051A3EEBD748248D2D3FBD13016FC4	H48D97D74E4054CB8B7CEB78628E1D3D7	part_of	
H0F15DD4CEA554C59AD124563CBED301D	H0C590A2ADE7F490A962C1FE625063E44	part_of	
H8D4FBB00890A4C17B238B711CA2E4D00	HDBBF349F66004ED583A19072F0521402	part_of	
HD86FEC7D7DF84F9CAE0ADC247919BA1D	H4E23911D44EA489AB5A8220EC7C8AA68	part_of	
HBFEFFE0B83EC40B4AE6658B4E73B36C9	HD86FEC7D7DF84F9CAE0ADC247919BA1D	part_of	
H63B5FFBA276E4DF1BEA6FFE511F64E2C	HBFEFFE0B83EC40B4AE6658B4E73B36C9	part_of	
HB5B21172706340EABC8E114629B27145	H63B5FFBA276E4DF1BEA6FFE511F64E2C	part_of	
HD049B35B437E48009B66038C38D72950	H63B5FFBA276E4DF1BEA6FFE511F64E2C	part_of	
H9443F9B99E824086A0B8E1194118A7FB	H63B5FFBA276E4DF1BEA6FFE511F64E2C	part_of	
HAAE5BCF7A7C1457695D5EEFB10BDD6E6	HBFEFFE0B83EC40B4AE6658B4E73B36C9	part_of	
H43D080C5203A4FFA94B26659B4D924F8	HAAE5BCF7A7C1457695D5EEFB10BDD6E6	part_of	
H2445B1F6AC0044099E00379DABC3155C	HAAE5BCF7A7C1457695D5EEFB10BDD6E6	part_of	
H486FD24126E544E59873E661A2D76746	HAAE5BCF7A7C1457695D5EEFB10BDD6E6	part_of	
H17ED1C35C73348FD9A4CC165A2F49383	H486FD24126E544E59873E661A2D76746	part_of	
H132B17EEE0C94ED99C8005DC8120CC8F	H486FD24126E544E59873E661A2D76746	part_of	
H290EEDC16BF84640A0536BF97DE3D133	H486FD24126E544E59873E661A2D76746	part_of	
H3E558A081D344BCDB8A7D5CD46102753	H486FD24126E544E59873E661A2D76746	part_of	
HF19B7940A28E4B64BD13F353704734AA	H486FD24126E544E59873E661A2D76746	part_of	
HE46A32CFA9E24BCC9FC77191BF94D9F1	H486FD24126E544E59873E661A2D76746	part_of	
HD354D2B974E24A0FAF9210E2F0286276	H486FD24126E544E59873E661A2D76746	part_of	
HEF8A35CE91354546BB37896967CBD0E7	H486FD24126E544E59873E661A2D76746	part_of	
H1D621E908C954425A12607E32F0D078E	H486FD24126E544E59873E661A2D76746	part_of	
HE5BE9ADD2FE34272831AC4EAE913DB74	H486FD24126E544E59873E661A2D76746	part_of	
H42C6C0DE0F884342B0103C636AD25496	H486FD24126E544E59873E661A2D76746	part_of	
H0706567C435545C182E84C9CA84FA5AF	HBFEFFE0B83EC40B4AE6658B4E73B36C9	part_of	
HD8BC0C0E6EBF4E7C9CD43C4377CA603F	H0706567C435545C182E84C9CA84FA5AF	part_of	
H01680D5E83CD49CB861A4CA1AB05A037	H0706567C435545C182E84C9CA84FA5AF	part_of	
H8AABF1B248644081A51207EEC06DD2BB	HBFEFFE0B83EC40B4AE6658B4E73B36C9	part_of	
HF5C326A9B6964A30A4B132633DB604E7	HD86FEC7D7DF84F9CAE0ADC247919BA1D	part_of	
H18880F92073044E687AF88E2BEB47527	H4E23911D44EA489AB5A8220EC7C8AA68	part_of	
H639CF0288FE44767907D4E553E9DD2E3	H4E23911D44EA489AB5A8220EC7C8AA68	part_of	
HBE81CD7F68784B9EAD951B0BDDFCA78D	H639CF0288FE44767907D4E553E9DD2E3	part_of	
H82683AF6E10741FB965E58D72702CA74	HBE81CD7F68784B9EAD951B0BDDFCA78D	part_of	
H9A3391F22D5749FC923CA9F3F85163B2	HBE81CD7F68784B9EAD951B0BDDFCA78D	part_of	
H54DC636B836744CAA297017D6534CACB	HBE81CD7F68784B9EAD951B0BDDFCA78D	part_of	
HD6DA306AD8D24DFAB6BA7A4253554626	H54DC636B836744CAA297017D6534CACB	part_of	
H40F330D04655431F9F94B0C2F70DBB04	H54DC636B836744CAA297017D6534CACB	part_of	
H8E96F29E2B4042E3B7EB82614AF61741	H54DC636B836744CAA297017D6534CACB	part_of	
H2C603A81A289430D890C6EF34743EC73	HBE81CD7F68784B9EAD951B0BDDFCA78D	part_of	
H664E1BDD02D047E28C0755BEB9AB6ACF	HBE81CD7F68784B9EAD951B0BDDFCA78D	part_of	
H43B56DBBB11346DAB2701411BE7E6415	H664E1BDD02D047E28C0755BEB9AB6ACF	part_of	
HEA55599A65D14305AFAE45B10708AEAC	H664E1BDD02D047E28C0755BEB9AB6ACF	part_of	
HA94F9907344A4F6FB3570C0A21F6B440	H664E1BDD02D047E28C0755BEB9AB6ACF	part_of	
H7675CCE06DBE40918999F0D30C8EEA4A	H664E1BDD02D047E28C0755BEB9AB6ACF	part_of	
H59A97B203AC54C03A9BB7FE428349059	HBE81CD7F68784B9EAD951B0BDDFCA78D	part_of	
HDA30A2584FA04749A5A920EBECB16EA4	HBE81CD7F68784B9EAD951B0BDDFCA78D	part_of	
HCAFE9EDF41E84F4EBE7F215151A70EB6	H639CF0288FE44767907D4E553E9DD2E3	part_of	
HFF23EF0492914F518452A01DFF9E31D4	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
HF18C8FAB340B4102A137FB494A91B4F8	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
HC0A37B2DE624476BA05FD22B78FC4ECD	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
H37073CCACA8941A7AD7D51D1AF7408B4	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
H05A6F077A69C4C98A4F96ACD20503AD2	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
H19EB4A41D0754C8B9A77EFF4469D87C3	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
H462AFB8544B44479B1A868AE1B3C57DA	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
H31F80FF64F8445FD8FCAFFB57B07B19B	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
HAFA2951BE62B4DEC8715DF845CCC04C6	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
HEFAF9A1590994428B980483CD447AD93	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
HDFFA7A62DC994E519CB5151853B5246B	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
HFD88D14748714D9C994117A6F5D6A98F	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
H64C58201E1B641F38C7118F43FCF983C	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
H4BF4453E89804CC88C7E576F20A703F0	HCAFE9EDF41E84F4EBE7F215151A70EB6	part_of	
H07D2462F31BB4CFE8CE6AE8C82FF86F4	H4BF4453E89804CC88C7E576F20A703F0	part_of	
H960843C41ECA4BB59D03B9A7255BBAEC	H4BF4453E89804CC88C7E576F20A703F0	part_of	
H3C07D100B8464AE886185ED58A77527B	H960843C41ECA4BB59D03B9A7255BBAEC	part_of	
H7170941A24ED491CAA9D5A863E0D4FD7	H960843C41ECA4BB59D03B9A7255BBAEC	part_of	
H4B0F3C3AFFA54920B73FE9B2A5E45871	H960843C41ECA4BB59D03B9A7255BBAEC	part_of	
H42AA54E5B8E4449A969752528A6FE16C	H639CF0288FE44767907D4E553E9DD2E3	part_of	
H0C3193F0BAF6429AAC9DD64D7EEC1B88	H42AA54E5B8E4449A969752528A6FE16C	part_of	
H9A53DE10D582401EBCF62713F1150A3A	H42AA54E5B8E4449A969752528A6FE16C	part_of	
HD838C2C2113C4544A9B5C29723E82093	H639CF0288FE44767907D4E553E9DD2E3	part_of	
HD488616D143F4561B22C49565589FF45	HD838C2C2113C4544A9B5C29723E82093	part_of	
H3CA50B1A93C6431BAF57025092697BA1	HD838C2C2113C4544A9B5C29723E82093	part_of	
H56288C665A67480CBB6C2A49CF9C1B8D	H4E23911D44EA489AB5A8220EC7C8AA68	part_of	
H9A844D00E975451C8EB3AED301D8AD53	H56288C665A67480CBB6C2A49CF9C1B8D	part_of	
HA86CA554D0C34EECBEB8FD8829832778	H9A844D00E975451C8EB3AED301D8AD53	part_of	
H2A942B11536E47D5AB5C0FC368C74D95	H9A844D00E975451C8EB3AED301D8AD53	part_of	
H26ABF8F2AFC449369D309C078ADF760B	H2A942B11536E47D5AB5C0FC368C74D95	part_of	
H73172ECC0DD14284B89E07AC1070866C	H2A942B11536E47D5AB5C0FC368C74D95	part_of	
HB203035E735446259F507482290AA68F	H2A942B11536E47D5AB5C0FC368C74D95	part_of	
H0F0BABCBD9044DDA887B2A6CF8AEF605	H9A844D00E975451C8EB3AED301D8AD53	part_of	
HD2B7A188B6D74C12ADA6E6D962B6B40D	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
H921DEDD6C33B4C8D83B94F1096E862EC	HD2B7A188B6D74C12ADA6E6D962B6B40D	part_of	
HB55E56837A9B4E259EBC8FDE23C2E6B3	HD2B7A188B6D74C12ADA6E6D962B6B40D	part_of	
H4CA9D8D4386940AA9864A01D1D7AA59F	HD2B7A188B6D74C12ADA6E6D962B6B40D	part_of	
HC2386C6F8E1A4938AD4824C20C82325C	HD2B7A188B6D74C12ADA6E6D962B6B40D	part_of	
H53E21A68386A40A0BCDEE84D689B3856	HD2B7A188B6D74C12ADA6E6D962B6B40D	part_of	
H7E152FF89F454054A0E84538CC93DA22	HD2B7A188B6D74C12ADA6E6D962B6B40D	part_of	
H856D0D7874B24062AFB699C9A2BB1880	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
H0F680CFCDB2243B2B7CF59468A3BF3C3	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
HEBB40A6DB80F44CEAFAA9191A7F5CF3B	H0F680CFCDB2243B2B7CF59468A3BF3C3	part_of	
H75DAECC15D1940ED9BA6AE26AA48C4AC	H0F680CFCDB2243B2B7CF59468A3BF3C3	part_of	
H6FB1DCE84CEF4D0498E1BD0527904C5B	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
H917F654EA21745E3A628E7F4D60A20B0	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
HA4294EE376DA4CBDA5F33A0C61C831A4	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
H9DD9DBC66F7747688043B80360FFA4D3	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
H7616B8BF1AD544EFB3D145FD4DE6232A	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
H6B5491005A8C49779C8027CDD60C8B76	H7616B8BF1AD544EFB3D145FD4DE6232A	part_of	
HA086706FC2594220A9ECEA3B975888D4	H7616B8BF1AD544EFB3D145FD4DE6232A	part_of	
H0AE8F1364D44448897D9C19666E5A823	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
H25CB75BC36484D86B2168F5D574CD890	H0AE8F1364D44448897D9C19666E5A823	part_of	
HADEF7FFEFAC749B6BB343E7FA318CEC8	H0AE8F1364D44448897D9C19666E5A823	part_of	
H92F956DC08544E5AA41C6D62A00632BF	H0AE8F1364D44448897D9C19666E5A823	part_of	
H61E41BFC6B2E4F50890F5C7525D440BA	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
H9202BC470AB540A892784758D9BC0FD3	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
H9F816B32B40E45E9BA046404DAB74410	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
H1C658B2EECDE4C9CA7AC51E2DCD40A87	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
H092FC4A04E5C4032AC28B94AFD5EB68E	H1C658B2EECDE4C9CA7AC51E2DCD40A87	part_of	
HAC3F721EFED841DF80D56CF5B5B39676	H1C658B2EECDE4C9CA7AC51E2DCD40A87	part_of	
HFAD7B17044024A6E9017A2944504D44C	H0F0BABCBD9044DDA887B2A6CF8AEF605	part_of	
H0DC6D27E2E0440C6A0451A516E1A040C	H9A844D00E975451C8EB3AED301D8AD53	part_of	
H486D5C7126344A89A3403C599C547C3D	H0DC6D27E2E0440C6A0451A516E1A040C	part_of	
HC278C0DDDA364E4E998BD6E6DF1B9550	H0DC6D27E2E0440C6A0451A516E1A040C	part_of	
